URL,Fully equipped kitchen,Garden Area,Surface of the land,Number of facades,Locality,Terrace,Swimming pool,Subtype of property,Living Area,Open fire,Type of property,Furnished,Price,State of the building,Garden,Terrace Area,Surface area of the plot of land,Number of rooms
https://www.immoweb.be/en/classified/apartment/for-sale/thieu/7070/20304159,Semi equipped,,,,7070 Thieu,,,Apartment,,,Apartment,,165000,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20304770,Installed,,,4,1080 Sint-Jans-Molenbeek,Yes,,Apartment,,,Apartment,No,215000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20302718,Installed,,,,,Yes,,Apartment,,,Apartment,,365000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20233051,Semi equipped,,,2,2020 ANTWERPEN,,,Apartment,,,Apartment,,139000,To be done up,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2018/20264487,Hyper equipped,,,1,2018 Antwerpen,,,Flat studio,,,Flat studio,,149000,Just renovated,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/blankenberge/8370/20040374,Semi equipped,,,,8370 BLANKENBERGE,,,Flat studio,,,Flat studio,Yes,149000,Good,,,,
https://www.immoweb.be/en/classified/kot/for-sale/ixelles/1050/11030997,Hyper equipped,,,2,1050 Ixelles,,,Kot,,,Kot,Yes,150000,As new,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/11421577,Installed,,,,8800 Roeselare,,,Apartment,,,Apartment,No,159000,Good,,10,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/asse/1730/20014024,,70,,2,1730 Asse,,,Ground floor,,,Ground floor,No,165000,To renovate,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/montegnee/4420/20123105,Installed,,,2,4420 MONTEGNÉE,,,Apartment,,,Apartment,,168651,As new,,7,,1
https://www.immoweb.be/en/classified/apartment/for-sale/montegnee/4420/20123100,Installed,,,2,4420 MONTEGNÉE,,,Apartment,,,Apartment,,168651,As new,,14,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20090652,Installed,,,2,2020 ANTWERPEN,,,Apartment,,,Apartment,,170000,As new,,5,,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11384163,Not installed,,,2,1070 ANDERLECHT,,,Apartment,,,Apartment,No,175000,To renovate,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/11475098,Installed,,,2,4040 HERSTAL,,,Apartment,,,Apartment,,175000,To be done up,,17,,3
https://www.immoweb.be/en/classified/apartment/for-sale/heestert/8551/11458838,,,,2,8551 Heestert,,,Apartment,,,Apartment,No,176000,Good,,,,2
https://www.immoweb.be/en/classified/service-flat/for-sale/onze-lieve-vrouw-waver/2861/20097771,Installed,,,2,2861 ONZE-LIEVE-VROUW-WAVER,,,Service flat,,,Service flat,,179000,Good,,6,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20090665,Installed,,,2,2020 ANTWERPEN,,,Apartment,,,Apartment,,180000,As new,,5,,2
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20093382,Not installed,,,,8434 Westende,,,Apartment,,,Apartment,Yes,184000,Good,,4,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20217615,Installed,,,3,2060 ANTWERPEN,,,Apartment,,,Apartment,,184900,As new,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/sint-stevens-woluwe/1932/20235376,Semi equipped,,,2,1932 Sint-Stevens-Woluwe,Yes,,Apartment,,,Apartment,,185000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20238499,Semi equipped,,,3,2018 ANTWERPEN,,,Apartment,,,Apartment,,189000,Good,,,,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/hoboken/7760/20236297,Installed,,,,7760 HOBOKEN,,,Ground floor,,,Ground floor,,195000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20157259,Installed,,,,8660 De Panne,Yes,,Apartment,,,Apartment,Yes,195000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20218924,,200,,2,2300 TURNHOUT,,,Apartment,,,Apartment,,199000,To renovate,,,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/turnhout/2300/20242572,,200,,2,2300 TURNHOUT,,,Ground floor,,,Ground floor,,199000,To renovate,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/oostende/8400/11343894,,,,,8400 Oostende,,,Flat studio,,,Flat studio,No,199000,As new,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/montegnee/4420/20123099,Installed,,,2,4420 MONTEGNÉE,,,Apartment,,,Apartment,,204303,As new,,5,,2
https://www.immoweb.be/en/classified/apartment/for-sale/montegnee/4420/20123101,Installed,,,2,4420 MONTEGNÉE,,,Apartment,,,Apartment,,209682,As new,,34,,2
https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/20149965,Not installed,,,2,4300 Waremme,,,Apartment,,,Apartment,No,210000,Just renovated,,4,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20176668,,,,,8400 Oostende,,,Apartment,,,Apartment,Yes,215000,Good,,12,,2
https://www.immoweb.be/en/classified/apartment/for-sale/montegnee/4420/20123102,Installed,,,2,4420 MONTEGNÉE,,,Apartment,,,Apartment,,215303,As new,,41,,2
https://www.immoweb.be/en/classified/apartment/for-sale/chaudfontaine/4050/20119706,Installed,,,2,4050 CHAUDFONTAINE,Yes,,Apartment,,,Apartment,,225000,To be done up,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke/8670/20218219,,,,,8670 Oostduinkerke,,,Apartment,,,Apartment,No,225000,As new,,8,,1
https://www.immoweb.be/en/classified/service-flat/for-sale/oostduinkerke/8670/20218217,,,,,8670 Oostduinkerke,,,Service flat,,,Service flat,No,225000,As new,,8,,1
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20188181,Hyper equipped,,,2,1090 Jette,,,Apartment,,,Apartment,No,229000,As new,,2,,2
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20176602,Installed,49,,2,2170 MERKSEM,,,Apartment,,,Apartment,,239000,Good,,8,,2
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20065671,Installed,,,,8660 De Panne,Yes,,Apartment,,,Apartment,,239000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10827919,Installed,,,,8800 Roeselare,,,Apartment,,,Apartment,No,239000,Good,,10,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11298190,Not installed,,,2,1050 Ixelles,,,Apartment,,,Apartment,No,245000,Good,,6,,1
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11488835,Installed,,,2,1410 Waterloo,,,Apartment,,,Apartment,No,245000,As new,,10,,1
https://www.immoweb.be/en/classified/apartment/for-sale/eeklo/9900/20046865,Installed,,,,9900 Eeklo,,,Apartment,,,Apartment,,245000,Good,,8,,2
https://www.immoweb.be/en/classified/service-flat/for-sale/nieuwpoort/8620/11091198,Installed,,,,8620 Nieuwpoort,Yes,,Service flat,,,Service flat,Yes,247000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11384324,Hyper equipped,,,2,1080 MOLENBEEK-SAINT-JEAN,,,Apartment,,,Apartment,No,249500,Good,,14,,2
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11475971,Installed,,,2,1000 Bruxelles,,,Apartment,,,Apartment,Yes,250000,To be done up,,3,,1
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20075856,Installed,,,,9300 Aalst (9300),,,Apartment,,,Apartment,,254000,Just renovated,,10,,2
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/11484980,Installed,,,2,8380 Zeebrugge,Yes,,Apartment,,,Apartment,,259000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/20242772,Installed,,,,8530 Harelbeke,Yes,,Apartment,,,Apartment,No,259000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/20214441,Installed,,,,8530 Harelbeke,Yes,,Apartment,,,Apartment,No,259000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/eeklo/9900/20046866,Installed,,,,9900 Eeklo,,,Apartment,,,Apartment,,260000,Good,,8,,3
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20216290,USA hyper equipped,,,2,1000 BRUSSEL,,,Apartment,,,Apartment,Yes,269000,Good,,10,,2
https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1853/20256269,,,,3,1853 Grimbergen,,,Apartment,,,Apartment,,269000,Good,,26,,2
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11396162,Hyper equipped,,,2,1030 Schaerbeek,,,Apartment,,,Apartment,No,280000,As new,,,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/deurne-2100/2100/11391942,,155,,,2100 Deurne (2100),,,Ground floor,,,Ground floor,No,280000,To renovate,,155,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/borgerhout/2140/11391940,,155,,,2140 Borgerhout,,,Ground floor,,,Ground floor,No,280000,To renovate,,155,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/berchem-2600/2600/11391941,,155,,,2600 Berchem (2600),,,Ground floor,,,Ground floor,No,280000,To renovate,,155,,2
https://www.immoweb.be/en/classified/apartment/for-sale/mettet/5640/20243340,USA installed,165,,,5640 METTET,,,Apartment,,,Apartment,,285000,As new,,10,,3
https://www.immoweb.be/en/classified/apartment/for-sale/zottegem/9620/11305939,,,,2,9620 Zottegem,Yes,,Apartment,,,Apartment,No,285000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/adegem/9991/10805338,Installed,,,,9991 Adegem,,,Apartment,,,Apartment,No,295000,Good,,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/oostkamp/8020/20242845,,,,,8020 Oostkamp,Yes,,Apartment,,,Apartment,,299000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/heist-op-den-berg/2220/20081011,Installed,83,,2,2220 HEIST-OP-DEN-BERG,,,Apartment,,,Apartment,,325000,,,18,,3
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20172673,Installed,,,,9000 Gent,,,Apartment,,,Apartment,No,325000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20138079,Hyper equipped,,,3,1180 Uccle,,,Apartment,,,Apartment,No,335000,Good,,15,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20109295,Installed,,,2,8300 Knokke,Yes,,Apartment,,,Apartment,,349000,Good,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/eeklo/9900/11006456,Hyper equipped,,,,9900 Eeklo,Yes,,Apartment,,,Apartment,No,349000,As new,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20149347,,,,,3500 Hasselt,,,Apartment,,,Apartment,,350000,To renovate,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/kapellen-2950/2950/20078212,Installed,,,,2950 Kapellen (2950),,,Apartment,,,Apartment,,360000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20240524,Semi equipped,,,,2600 BERCHEM,,,Apartment,,,Apartment,,365000,Good,,36,,3
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20153927,,,,,8540 Deerlijk,Yes,,Apartment,,,Apartment,,369000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20026298,Installed,,,,1200 Woluwe-Saint-Lambert,,,Apartment,,,Apartment,No,375000,Good,,30,,3
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/11299602,,,,,8550 Zwevegem,Yes,,Apartment,,,Apartment,,375000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20280188,Installed,,,2,1140 Evere,,,Apartment,,,Apartment,,380000,As new,,10,,2
https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/20135436,Semi equipped,,,2,9000 GENT,,,Duplex,,,Duplex,,380000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20217973,Semi equipped,,,,8000 Brugge,Yes,,Apartment,,,Apartment,,399000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ottignies-louvain-la-neuve/1348/20220818,USA installed,1square meter,,1,1348 Ottignies-Louvain-la-Neuve,,,Apartment,,,Apartment,No,440000,As new,,16,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20139020,Installed,,,2,8300 Knokke,Yes,,Apartment,,,Apartment,No,479000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/11436900,Installed,,,,8500 Kortrijk,,,Apartment,,,Apartment,,492000,As new,,55,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10997275,Hyper equipped,,,,1200 Woluwe-Saint-Lambert,,,Penthouse,,,Penthouse,No,500000,As new,,40,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/brussels/1000/20077888,Hyper equipped,,,2,1000 Brussels,,,Penthouse,,,Penthouse,No,515000,Good,,35,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20085976,Hyper equipped,,,2,1050 Ixelles,,,Penthouse,,,Penthouse,No,515000,Good,,42,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/brussels/1000/20072820,Hyper equipped,,,2,1000 Brussels,,,Penthouse,,,Penthouse,No,525000,Good,,42,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20072814,Hyper equipped,,,2,1050 Ixelles,,,Penthouse,,,Penthouse,No,525000,Good,,42,,2
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20105895,,,,,1000 Bruxelles,Yes,,Apartment,,,Apartment,No,565000,As new,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20105890,,,,,1080 Molenbeek-Saint-Jean,Yes,,Apartment,,,Apartment,No,565000,As new,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20153990,,,,2,2000 Antwerpen,,,Apartment,,,Apartment,,579000,,,42,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11470924,Hyper equipped,,,2,8300 Knokke,Yes,,Apartment,,,Apartment,,590000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11366101,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11026403,Installed,,,2,8300 Knokke,,,Apartment,,,Apartment,Yes,595000,Just renovated,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20025142,,,,4,8301 Duinbergen,Yes,,Apartment,,,Apartment,,595000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20179990,Hyper equipped,,,1,8301 Heist-aan-Zee,Yes,,Apartment,,,Apartment,No,598000,Just renovated,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20109237,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20210018,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20194916,Hyper equipped,,,2,8300 Knokke,Yes,,Apartment,,,Apartment,No,615000,Just renovated,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11393123,USA hyper equipped,,,,1040 Etterbeek,,,Apartment,,,Apartment,,635000,Just renovated,,1square meter,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10276622,Hyper equipped,,,,3500 Hasselt,,,Penthouse,,,Penthouse,,695000,As new,,20,,2
https://www.immoweb.be/en/classified/loft/for-sale/mechelen/2800/10751611,Installed,,,3,2800 MECHELEN,,,Loft,,,Loft,,789000,Good,,80,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20157181,Hyper equipped,,,2,8300 Knokke-Heist,Yes,,Apartment,,,Apartment,No,815000,Just renovated,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20206774,Hyper equipped,,,2,8300 Knokke-Zoute,Yes,,Apartment,,,Apartment,No,899000,Just renovated,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20096035,Installed,,,,8660 De Panne,,,Apartment,,,Apartment,No,899000,Just renovated,,10,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20065848,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,,900000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20149743,,,,2,1180 Uccle,,,Apartment,,,Apartment,No,990000,To renovate,,75,,5
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20097426,Installed,,,2,8620 NIEUWPOORT,Yes,,Apartment,,,Apartment,Yes,1150000,Just renovated,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20134243,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20147480,Hyper equipped,,,2,8300 Knokke-Zoute,Yes,,Apartment,,,Apartment,No,1195000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10504579,Not installed,,,2,1000 Bruxelles,,,Apartment,,,Apartment,No,1350000,To be done up,,12,,4
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20008651,Installed,,,2,8301 Duinbergen,Yes,,Apartment,,,Apartment,,1495000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11445822,,,,,8300 Knokke-Heist,Yes,,Apartment,,,Apartment,No,1585000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20065847,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,,1600000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20226474,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,,2815000,As new,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20172539,Hyper equipped,,,3,8300 Knokke-Zoute,,,Apartment,,,Apartment,Yes,2975000,Good,,37,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11060795,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,,2975000,As new,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20211301,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,,3650000,Just renovated,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11378089,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,Yes,3850000,Good,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11447690,,,,,8300 Knokke,Yes,,Apartment,,,Apartment,,4645000,As new,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/embourg/4053/20213505,Installed,,,4,4053 Embourg,,,Apartment,,,Apartment,No,229000,Good,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/nieuwpoort/8620/20293402,Installed,,,2,8620 Nieuwpoort,,,Flat studio,,,Flat studio,No,149000,Good,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20294145,Installed,,,2,8400 Oostende,,,Apartment,,,Apartment,No,160000,As new,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20293960,Installed,,,2,1050 Ixelles,,,Apartment,,,Apartment,No,259000,Good,,,,1
https://www.immoweb.be/en/classified/penthouse/for-sale/diksmuide/8600/20261635,Installed,,,,8600 Diksmuide,,,Penthouse,,,Penthouse,Yes,399000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20261658,,,,,8300 Knokke-Heist,Yes,,Apartment,,,Apartment,No,490000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20214539,,,,,8434 Westende,,,Apartment,,,Apartment,Yes,249000,Just renovated,,6,,1
https://www.immoweb.be/en/classified/apartment/for-sale/brakel/9660/20277538,Installed,,,,9660 Brakel,,,Apartment,,,Apartment,,280000,Good,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/westerlo/2260/20279058,Installed,,,4,2260 WESTERLO,,,Apartment,,,Apartment,,319000,,,17,,1
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20279283,Installed,,,,8430 MIDDELKERKE,Yes,,Apartment,,,Apartment,Yes,340000,Just renovated,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/westerlo/2260/20279059,Installed,,,4,2260 WESTERLO,,,Apartment,,,Apartment,,475000,,,17,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20278559,,,,,8300 Knokke,,,Apartment,,,Apartment,,595000,Good,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/watermael-boitsfort/1170/20287194,Not installed,,,2,1170 Watermael-Boitsfort,,,Flat studio,,,Flat studio,No,196500,Good,,9,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/20285524,,,,,9040 Sint-Amandsberg,Yes,,Apartment,,,Apartment,,379000,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/20300860,Not installed,,,3,9820 Merelbeke,,,Apartment,,,Apartment,No,169000,To be done up,,18,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20206932,Installed,2000,,,9600 Ronse,,,Apartment,,,Apartment,No,175000,Good,,11,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20153909,Installed,2000,,,9600 Ronse,,,Apartment,,,Apartment,No,175000,Good,,10,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20198444,Installed,2000,,,9600 Ronse,,,Apartment,,,Apartment,No,180000,Good,,10,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20022108,Installed,2000,,,9600 Ronse,,,Apartment,,,Apartment,No,215000,Good,,10,,1
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20301866,Installed,,,3,4020 Liège,,,Apartment,,,Apartment,No,219000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20198447,Installed,2000,,,9600 Ronse,,,Apartment,,,Apartment,No,232000,Good,,10,,1
https://www.immoweb.be/en/classified/service-flat/for-sale/lokeren/9160/20298933,Hyper equipped,24,,2,9160 Lokeren,Yes,,Service flat,,,Service flat,No,248000,As new,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20022107,Installed,2000,,,9600 Ronse,,,Apartment,,,Apartment,No,254000,Good,,52,,1
https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20198399,Installed,41,,,9770 Kruisem,,,Apartment,,,Apartment,,315000,Good,,20,,2
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20301643,,,,4,1420 Braine-L'Alleud,,,Apartment,,,Apartment,No,375000,Good,,32,,2
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20301746,,,,4,1420 Braine-L'Alleud,,,Apartment,,,Apartment,No,395000,Good,,53,,2
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20301743,,,,4,1420 Braine-L'Alleud,,,Apartment,,,Apartment,No,425500,Good,,21,,3
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20301748,,,,4,1420 Braine-L'Alleud,,,Apartment,,,Apartment,No,435000,Good,,41,,3
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20301744,,,,4,1420 Braine-l'Alleud,,,Apartment,,,Apartment,No,475500,Good,,32,,3
https://www.immoweb.be/en/classified/penthouse/for-sale/braine-lalleud/1420/20301747,,,,4,1420 Braine-L'Alleud,,,Penthouse,,,Penthouse,No,506600,Good,,111,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20302356,Hyper equipped,,,2,8300 Knokke-Heist,Yes,,Apartment,,,Apartment,Yes,2395000,As new,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20257840,Installed,,,,6800 Libramont-Chevigny,Yes,,Apartment,,,Apartment,,269000,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/chaudfontaine/4050/20257955,Installed,,,2,4050 CHAUDFONTAINE,,,Apartment,,,Apartment,,280000,Good,,6,,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20256762,Semi equipped,,,,9000 GENT,,,Apartment,,,Apartment,,325000,To be done up,,10,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20255654,Hyper equipped,,,2,8300 Knokke-Zoute,Yes,,Apartment,,,Apartment,No,379000,To be done up,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20255652,Hyper equipped,,,2,8300 Knokke-Heist,Yes,,Apartment,,,Apartment,No,379000,To be done up,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20253122,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20258722,,,,,2000 ANTWERPEN,,,Apartment,,,Apartment,,549000,Good,,10,,2
https://www.immoweb.be/en/classified/duplex/for-sale/liege/4000/20115587,Installed,,,2,4000 Liège,,,Duplex,,,Duplex,No,110000,Just renovated,,15,,1
https://www.immoweb.be/en/classified/apartment/for-sale/lokeren/9160/20315019,Not installed,,,4,9160 Lokeren,Yes,,Apartment,,,Apartment,Yes,174000,As new,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20273118,Semi equipped,,,,9000 GENT,,,Apartment,,,Apartment,,244500,To be done up,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20316240,Hyper equipped,,,3,8500 Kortrijk,,,Apartment,,,Apartment,No,268000,Just renovated,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20316532,Installed,,,2,,,,Apartment,,,Apartment,,279000,Good,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20316861,Hyper equipped,,,,1000 Brussel,,,Apartment,,,Apartment,No,435000,As new,,18,,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20272931,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/hamme/9220/20235311,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/rumst/2840/20292064,Hyper equipped,,,,2840 Rumst,Yes,,Apartment,,,Apartment,,298000,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/20293255,,,,2,1000 BRUXELLES,,,Duplex,,,Duplex,,460000,,,15,,2
https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1020/20204401,Hyper equipped,,,2,1020 Bruxelles,,,Loft,,,Loft,No,345000,Good,,3,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke/8670/20308679,Hyper equipped,,,,,Yes,,Apartment,,,Apartment,No,690000,As new,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/engis/4480/20269653,Installed,75,,3,4480 ENGIS,,,Apartment,,,Apartment,,119000,Good,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/heverlee/3001/20267584,,,,,3001 Heverlee,,,Flat studio,,,Flat studio,Yes,190000,Good,,,,1
