URL,Garden Area,Garden,Price,Type of property,Subtype of property,Open fire,State of the building,Surface of the land,Locality,Fully equipped kitchen,Number of facades,Terrace,Living Area,Swimming pool,Furnished,Number of rooms,Surface area of the plot of land,Terrace Area
https://www.immoweb.be/en/classified/ground-floor/for-sale/kapellen/2950/20302118,,,155000,Ground floor,Ground floor,,To be done up,,2950 Kapellen,,2,,,,No,1,,15
https://www.immoweb.be/en/classified/apartment/for-sale/zottegem/9620/20299961,,,189000,Apartment,Apartment,,As new,,9620 Zottegem,Hyper equipped,2,,,,No,2,,5
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-borgerhout/2140/20301257,,,229000,Apartment,Apartment,,Good,,2140 Antwerpen Borgerhout,Hyper equipped,,Yes,,,,2,,
https://www.immoweb.be/en/classified/duplex/for-sale/haaltert/9450/20302820,,,243000,Duplex,Duplex,,Good,,9450 Haaltert,,,,,,,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20298716,,,245000,Apartment,Apartment,,Good,,1070 Anderlecht,Semi equipped,2,,,,No,1,,40
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20301111,,,249000,Apartment,Apartment,,As new,,8000 Brugge,,,Yes,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/20197755,62,,266000,Apartment,Apartment,,,,9100 SINT-NIKLAAS,Installed,2,,,,,1,,18
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/evergem/9940/20287738,,,From299130To358352,Residentie Burggraven,Residentie Burggraven,,,,9940 Evergem,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/20197769,47,,299500,Apartment,Apartment,,,,9100 SINT-NIKLAAS,Installed,2,,,,,2,,23
https://www.immoweb.be/en/classified/apartment/for-sale/limal/9100/20197763,84,,398000,Apartment,Apartment,,,,9100 Limal,Installed,2,,,,,3,,23
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20301745,,,431000,Apartment,Apartment,,,,1420 Braine-L'Alleud,,4,,,,No,3,,21
https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/20201109,,,699000,Penthouse,Penthouse,,Good,,9000 Gent,Installed,,,,,No,4,,41
https://www.immoweb.be/en/classified/loft/for-sale/antwerpen-borgerhout/2140/20300638,,,795000,Loft,Loft,,Good,,2140 Antwerpen Borgerhout,Hyper equipped,2,Yes,,,No,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20301388,,,990000,Apartment,Apartment,,As new,,,Hyper equipped,3,,,,No,2,,40
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20258477,,,160000,Apartment,Apartment,,Good,,8370 Blankenberge,,,,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20315414,,,40000+870permonth,Apartment,Apartment,,Good,,1020 Laeken,Installed,,,,,,2,,20
https://www.immoweb.be/en/classified/service-flat/for-sale/brugge/8310/20316276,,,128000,Service flat,Service flat,,Good,,8310 Brugge,,,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20271228,,,285000,Apartment,Apartment,,As new,,1070 Anderlecht,,2,,,,No,3,,6
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2610/20302845,,,325000,Apartment,Apartment,,As new,,2610 Antwerpen,Hyper equipped,1,,,,,2,,5
https://www.immoweb.be/en/classified/ground-floor/for-sale/lokeren/9160/20291826,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/oud-turnhout/2360/20283387,,,From273900To491400,Parkdomein Neerhof,Parkdomein Neerhof,,,,2360 OUD-TURNHOUT,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/leuven-heverlee/3001/20178799,,,From585000To645000,Neroli,Neroli,,,,3001 Leuven Heverlee,,,,,,,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/woluwe-saint-lambert/1200/20309146,,,255000,Service flat,Service flat,,As new,,1200 Woluwe-Saint-Lambert,Not installed,,,,,No,1,,8
https://www.immoweb.be/en/classified/duplex/for-sale/rhode-saint-genese/1640/20309376,,,350000,Duplex,Duplex,,,,1640 Rhode-Saint-Genese,,2,,,,No,2,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20309596,,,695000,Apartment,Apartment,,As new,,8300 Knokke-Heist,,,,,,,2,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/gent/9000/20250603,,,229000,Flat studio,Flat studio,,,,9000 GENT,Semi equipped,,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/lokeren/9160/20251456,,,249000,Apartment,Apartment,,Good,,9160 LOKEREN,Installed,2,,,,,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20251232,,,249500,Apartment,Apartment,,As new,,2100 DEURNE,Installed,2,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20174649,,,494995,Apartment,Apartment,,Just renovated,,8300 Knokke-Heist,Hyper equipped,2,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20248467,,,645000,Apartment,Apartment,,Just renovated,,9000 Gent,,,Yes,,,No,2,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/forest/1190/20179342,,,175000,Ground floor,Ground floor,,To be done up,,1190 Forest,Not installed,2,Yes,,,No,1,,
https://www.immoweb.be/en/classified/duplex/for-sale/vilvoorde/1800/20269973,,,250000,Duplex,Duplex,,Good,,1800 VILVOORDE,Installed,2,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/20161464,,,335000,Apartment,Apartment,,As new,,4300 Waremme,Installed,2,Yes,,,No,3,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/aalter/9880/20293988,100,,339000,Ground floor,Ground floor,,Just renovated,,9880 Aalter,Installed,2,,,,,2,,5
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/20285963,,,495000,Penthouse,Penthouse,,As new,,1040 Etterbeek,Hyper equipped,3,,,,No,1,,54
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-lambert/1200/20261252,,,145000,Flat studio,Flat studio,,To renovate,,1200 Woluwe-Saint-Lambert,Installed,,,,,No,,,6
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20281214,,,152000,Apartment,Apartment,,To be done up,,1090 JETTE,Semi equipped,2,Yes,,,,1,,
https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/20256674,,,169000,Duplex,Duplex,,Good,,1060 Saint-Gilles,Semi equipped,2,,,,No,1,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/saint-gilles/1060/20273959,,,175000,Ground floor,Ground floor,,,,1060 Saint-Gilles,,2,,,,No,1,,
https://www.immoweb.be/en/classified/kot/for-sale/leuven/3010/20179082,,,185000,Kot,Kot,,As new,,3010 Leuven,Not installed,4,,,,Yes,,,
https://www.immoweb.be/en/classified/apartment/for-sale/neufchateau/6840/20269148,50,,188000,Apartment,Apartment,,Good,,6840 Neufchâteau,Not installed,,,,,No,2,,8
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20199433,,,199000,Apartment,Apartment,,Good,,1083 Ganshoren,Hyper equipped,2,,,,No,2,,8
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20278737,,,220000,Apartment,Apartment,,,,1190 Forest,,4,,,,No,2,,15
https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20210675,,,229000,Apartment,Apartment,,Good,,1030 Schaarbeek,Installed,2,,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20265416,,,229000,Apartment,Apartment,,,,1050 Ixelles,,2,,,,No,1,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/evere/1140/20255342,,,235000,Flat studio,Flat studio,,,,1140 Evere,Hyper equipped,3,Yes,,,No,,,
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20163710,,,235000,Apartment,Apartment,,To be done up,,1410 Waterloo,Semi equipped,2,,,,No,1,,6
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20221793,,,235000,Apartment,Apartment,,Good,,2640 Mortsel,Installed,2,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20256876,,,245000,Apartment,Apartment,,Good,,1060 Saint-Gilles,Installed,,,,,No,2,,4
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20207520,,,245000,Apartment,Apartment,,To be done up,,1090 Jette,,2,,,,No,2,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20265394,60,,249000,Ground floor,Ground floor,,,,1050 Ixelles,,2,,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20283261,,,265000,Apartment,Apartment,,,,1000 BRUXELLES,USA hyper equipped,2,,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/20232020,,,270000,Apartment,Apartment,,To renovate,,1120 Bruxelles,,2,,,,No,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/20137159,,,279000,Apartment,Apartment,,Good,,1120 Bruxelles,Installed,2,,,,No,2,,8
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20257991,,,285000,Duplex,Duplex,,,,1050 Ixelles,,2,,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20280763,,,295000,Apartment,Apartment,,As new,,1083 Ganshoren,Hyper equipped,,,,,,2,,6
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20212924,,,299000,Apartment,Apartment,,As new,,1000 Brussel,Installed,4,Yes,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20208571,,,301000,Apartment,Apartment,,As new,,2000 Antwerpen,Hyper equipped,4,,,,No,1,,8
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20210489,,,310000,Apartment,Apartment,,Good,,1000 Bruxelles,Hyper equipped,2,,,,No,1,,
https://www.immoweb.be/en/classified/duplex/for-sale/jambes/5100/20278010,,,314000,Duplex,Duplex,,As new,,5100 Jambes,Semi equipped,2,,,,No,3,,6
https://www.immoweb.be/en/classified/duplex/for-sale/jambes/5100/20277784,,,314000,Duplex,Duplex,,As new,,5100 Jambes,Semi equipped,2,,,,No,3,,6
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20213853,,,315000,Apartment,Apartment,,As new,,8450 Bredene,Hyper equipped,,,,,No,2,,7
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20259075,,,349000,Apartment,Apartment,,,,1030 Schaerbeek,,2,,,,No,2,,4
https://www.immoweb.be/en/classified/service-flat/for-sale/gent/9000/20274960,,,360000,Service flat,Service flat,,Good,,9000 Gent,,,,,,,2,,10
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/20245405,,,375000,Apartment,Apartment,,Good,,2320 Hoogstraten,,,,,,,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/20282768,,,397000,Penthouse,Penthouse,,,,9000 Gent,,,,,,,2,,21
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1932/20274815,,,399000,Apartment,Apartment,,As new,,1932 Zaventem,Hyper equipped,2,,,,No,2,,24
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20223872,,,449000,Apartment,Apartment,,Good,,,Installed,2,,,,,3,,4
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20283647,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20258203,,,495000,Apartment,Apartment,,Good,,,Hyper equipped,2,,,,No,1,,13
https://www.immoweb.be/en/classified/duplex/for-sale/oostende/8400/20275645,,,495000,Duplex,Duplex,,As new,,8400 Oostende,Installed,2,,,,,3,,1square meter
https://www.immoweb.be/en/classified/duplex/for-sale/antwerpen/2000/20257957,,,525000,Duplex,Duplex,,As new,,2000 Antwerpen,,,,,,,3,,10
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20232131,,,595000,Apartment,Apartment,,As new,,8500 Kortrijk,,,Yes,,,,2,,
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20225911,,,649000,Duplex,Duplex,,,,1050 Ixelles,,2,,,,No,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20219570,,,795000,Apartment,Apartment,,Good,,1050 Elsene,USA hyper equipped,4,,,,No,2,,16
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20250563,,,895000,Apartment,Apartment,,,,1050 Ixelles,Hyper equipped,2,,,,,3,,13
https://www.immoweb.be/en/classified/ground-floor/for-sale/ciney/5590/20299043,,,150000,Ground floor,Ground floor,,Good,,5590 Ciney,,,,,,,1,,5
