URL,Open fire,Subtype of property,Fully equipped kitchen,Surface of the land,Surface area of the plot of land,Furnished,Terrace Area,Price,Number of facades,Number of rooms,Garden,State of the building,Swimming pool,Type of property,Terrace,Locality,Garden Area,Living Area
https://www.immoweb.be/en/classified/house/for-sale/gent-mariakerke/9030/20315050,,House,Hyper equipped,,,No,17,495000,2.0,3.0,,As new,,House,,9030 Gent Mariakerke,71,
https://www.immoweb.be/en/classified/town-house/for-sale/hoboken/2660/20301110,,Town-house,,,,,,299000,2.0,3.0,,To be done up,,Town-house,,2660 HOBOKEN,48,
https://www.immoweb.be/en/classified/villa/for-sale/wetteren/9230/20302163,,Villa,USA hyper equipped,,,,,895000,4.0,3.0,,,,Villa,Yes,9230 WETTEREN,1089,
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20293510,,House,Installed,,,,5,399000,,5.0,,Good,,House,,9200 Dendermonde,97,
https://www.immoweb.be/en/classified/villa/for-sale/gingelom/3890/20311107,,Villa,Installed,,,No,10,420000,4.0,3.0,,As new,,Villa,,3890 Gingelom,350,
https://www.immoweb.be/en/classified/house/for-sale/tongeren/3700/20305785,,House,Installed,,,No,22,210000,4.0,3.0,,Good,,House,,3700 Tongeren,80,
https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20303717,,House,Installed,,,No,,315000,,3.0,,To renovate,,House,Yes,3018 Wijgmaal,,
https://www.immoweb.be/en/classified/house/for-sale/zandvliet/2040/20306540,,House,Installed,,,,,324000,,3.0,,Good,,House,,2040 Zandvliet,135,
https://www.immoweb.be/en/classified/house/for-sale/ledeberg/9050/20305985,,House,,,,,,350000,2.0,4.0,,To renovate,,House,,9050 Ledeberg,25,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2050/20307874,,House,Installed,,,,4,399000,2.0,3.0,,Good,,House,,2050 ANTWERPEN,90,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mons/7000/20314339,,Maisons neuves à Saint-Symphorien,,,,,,From352000To398000,,,,,,Maisons neuves à Saint-Symphorien,,,,
https://www.immoweb.be/en/classified/house/for-sale/gullegem/8560/20316715,,House,,,,,,199000,,3.0,,Just renovated,,House,Yes,8560 Gullegem,,
https://www.immoweb.be/en/classified/house/for-sale/herzele-borsbeke/9552/20314283,,House,Hyper equipped,,,No,16,328000,3.0,3.0,,,,House,,9552 Herzele Borsbeke,125,
https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20316473,,House,Installed,,,,,375000,4.0,4.0,,To be done up,,House,Yes,9400 NINOVE,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20312883,,House,Installed,,,,,379000,,4.0,,Just renovated,,House,,9000 Gent,,
https://www.immoweb.be/en/classified/house/for-sale/heldergem/9450/20311566,,House,,,,,,499000,,4.0,,As new,,House,Yes,9450 Heldergem,,
https://www.immoweb.be/en/classified/villa/for-sale/zottegem/9620/20311541,,Villa,,,,,,575000,,3.0,,Good,,Villa,,9620 Zottegem,,
https://www.immoweb.be/en/classified/villa/for-sale/laken-bru/1020/20310918,,Villa,Semi equipped,,,,,670000,4.0,5.0,,Good,,Villa,Yes,1020 LAKEN (BRU.),,
https://www.immoweb.be/en/classified/manor-house/for-sale/ellezelles/7890/20316526,,Manor house,Installed,,,,,795000,,6.0,,Good,,Manor house,Yes,7890 ELLEZELLES,,
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20312898,,House,Installed,,,,,800000,,6.0,,To renovate,,House,,8870 Izegem,,
https://www.immoweb.be/en/classified/house/for-sale/ans/4430/20298874,,House,Installed,,,,112,349000,2.0,3.0,,As new,,House,,4430 Ans,300,
https://www.immoweb.be/en/classified/house/for-sale/berchem-sainte-agathe/1082/20298161,,House,Installed,,,No,13,495000,2.0,3.0,,Good,,House,,1082 Berchem-Sainte-Agathe,50,
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20299007,,Villa,Hyper equipped,,,No,96,1195000,4.0,5.0,,As new,,Villa,,1640 Rhode-Saint-Genèse,820,
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20310007,,House,Installed,,,,53,299000,3.0,2.0,,Good,,House,,8790 WAREGEM,,
https://www.immoweb.be/en/classified/house/for-sale/anzegem/8572/20309765,,House,Semi equipped,,,No,54,299500,4.0,3.0,,Good,,House,,8572 Anzegem,500,
https://www.immoweb.be/en/classified/house/for-sale/kruisem/9750/20302742,,House,,,,No,,248500,3.0,3.0,,To renovate,,House,Yes,9750 Kruisem,,
https://www.immoweb.be/en/classified/town-house/for-sale/lustin/5170/20303552,,Town-house,Installed,,,,,385000,4.0,4.0,,Good,,Town-house,,5170 LUSTIN,,
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/20304265,,House,Installed,,,,,440000,2.0,3.0,,Good,,House,,2610 WILRIJK,86,
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20300662,,House,Installed,,,No,49,445000,,4.0,,Good,,House,,8800 Roeselare,75,
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2140/20305394,,Apartment block,Installed,,,,,449900,2.0,,,Good,,Apartment block,,2140 BORGERHOUT,,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen-2018/2018/20312837,,House,,,,,14,288000,,4.0,,To renovate,,House,,2018 Antwerpen (2018),,
https://www.immoweb.be/en/classified/house/for-sale/oostkamp/8020/20312234,,House,Hyper equipped,,,No,,435000,,3.0,,Good,,House,,8020 Oostkamp,,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20312220,,House,Installed,,,,10,450000,2.0,5.0,,To be done up,,House,,6700 ARLON,427,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20312765,,House,Installed,,,,,580000,2.0,5.0,,Good,,House,,6700 ARLON,32,
https://www.immoweb.be/en/classified/house/for-sale/ukkel/1180/20311874,,House,Semi equipped,,,,7,675000,3.0,4.0,,To be done up,,House,,1180 UKKEL,,
https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/20312755,,House,Installed,,,,,720000,4.0,4.0,,Good,,House,,6790 AUBANGE,,
https://www.immoweb.be/en/classified/mansion/for-sale/sint-agatha-berchem/1082/20312134,,Mansion,Installed,,,,,730000,3.0,5.0,,Good,,Mansion,Yes,1082 SINT-AGATHA-BERCHEM,330,
https://www.immoweb.be/en/classified/country-cottage/for-sale/kuurne/8520/20311372,,Country house,Not installed,,,,,735000,4.0,4.0,,To renovate,,Country house,Yes,8520 KUURNE,,
https://www.immoweb.be/en/classified/villa/for-sale/mechelen/2800/20296299,,Villa,Installed,,,,20,845000,4.0,2.0,,Good,,Villa,,2800 MECHELEN,1488,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20305894,,House,Hyper equipped,,,No,7,995000,2.0,5.0,,As new,,House,,1200 Woluwe-Saint-Lambert,45,
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20308049,,House,,,,,,339000,,4.0,,To renovate,,House,,9620 Zottegem,,
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20309770,,House,,,,,,575000,4.0,4.0,,Good,,House,Yes,8300 Knokke-Heist,1255,
https://www.immoweb.be/en/classified/mansion/for-sale/hasselt/3500/20309441,,Mansion,Installed,,,,,799000,2.0,4.0,,Good,,Mansion,Yes,3500 Hasselt,,
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20301271,,House,Hyper equipped,,,No,131,239000,3.0,3.0,,As new,,House,,4040 Herstal,131,
https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/20301578,,House,Installed,,,,10,329000,2.0,4.0,,Just renovated,,House,,2180 EKEREN,42,
https://www.immoweb.be/en/classified/villa/for-sale/asse/1731/20302152,,Villa,Installed,,,No,20,445000,4.0,2.0,,To be done up,,Villa,,1731 Asse,250,
https://www.immoweb.be/en/classified/villa/for-sale/templeuve/7520/20300970,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20301888,,House,Hyper equipped,,,No,40,1350000,4.0,4.0,,As new,,House,,1180 Uccle,373,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/thieu/7070/20293110,,Thieu Maison,,,,,,From265000To385000,,,,,,Thieu Maison,,,,
https://www.immoweb.be/en/classified/house/for-sale/ans/4430/20309003,,House,Semi equipped,,,,,265000,3.0,2.0,,To be done up,,House,,4430 ANS,240,
https://www.immoweb.be/en/classified/house/for-sale/berlaar/2590/20305576,,House,Installed,,,,,269000,,3.0,,To be done up,,House,Yes,2590 Berlaar,,
https://www.immoweb.be/en/classified/house/for-sale/hombeek/2811/20307483,,House,Installed,,,,,399000,,3.0,,To renovate,,House,,2811 Hombeek,400,
https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20288668,,House,Installed,,,,20,576000,3.0,3.0,,Good,,House,,1980 ZEMST,120,
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20316907,,House,,,,No,,69000,2.0,4.0,,,,House,,4500 Huy,,
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20316178,,House,Installed,,,No,,165000,,2.0,,Good,,House,,9900 Eeklo,,
https://www.immoweb.be/en/classified/house/for-sale/libin-ochamps/6890/20315023,,House,Semi equipped,,,No,10,189000,2.0,3.0,,Good,,House,,"6890 Libin, Ochamps",600,
https://www.immoweb.be/en/classified/house/for-sale/jemeppe/4101/20315387,,House,,,,No,25,245000,3.0,2.0,,,,House,,4101 Jemeppe,100,
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20312337,,House,,,,,,245000,,1.0,,To renovate,,House,,9620 Zottegem,,
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20316541,,House,Semi equipped,,,,,285000,3.0,3.0,,To be done up,,House,Yes,8770 INGELMUNSTER,,
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20312340,,House,,,,,,320000,,2.0,,Good,,House,Yes,9620 Zottegem,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/gent/9000/20315825,,Mixed-use building,,,,,,340000,,3.0,,Just renovated,,Mixed-use building,Yes,9000 Gent,,
https://www.immoweb.be/en/classified/house/for-sale/herk-de-stad/3540/20317295,,House,Installed,,,,,366000,,3.0,,,,House,,3540 Herk-de-Stad,330,
https://www.immoweb.be/en/classified/mansion/for-sale/ronse/9600/20316703,,Mansion,Hyper equipped,,,,,385000,,2.0,,Just renovated,,Mansion,,9600 Ronse,,
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20316954,,House,Hyper equipped,,,,,399000,4.0,4.0,,Good,,House,Yes,9550 HERZELE,,
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20312246,,House,Hyper equipped,,,No,,559000,,3.0,,Good,,House,,9620 Zottegem,,
https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/20316548,,House,Hyper equipped,,,,,650000,2.0,2.0,,Good,,House,Yes,8580 AVELGEM,,
https://www.immoweb.be/en/classified/villa/for-sale/zottegem/9620/20312309,,Villa,,,,,,675000,,4.0,,Good,,Villa,,9620 Zottegem,,
https://www.immoweb.be/en/classified/house/for-sale/bonheiden/2820/20314861,,House,Hyper equipped,,,,,729000,,4.0,,,,House,Yes,2820 Bonheiden,,
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20305403,,House,Semi equipped,,,,,394000,4.0,4.0,,Good,,House,,2220 HEIST-OP-DEN-BERG,,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20301023,,House,Installed,,,,36,579000,2.0,4.0,,As new,,House,,6700 Arlon,321,
https://www.immoweb.be/en/classified/house/for-sale/beersel/1652/20300584,,House,Hyper equipped,,,No,20,660000,4.0,5.0,,Good,,House,,1652 Beersel,1100,
https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/20304664,,House,Not installed,,,No,,699000,4.0,4.0,,To be done up,,House,,1970 Wezembeek-oppem,463,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lede/9340/20310296,,Aperoni,,,,,,From482500To528500,,,,,,Aperoni,,9340 Lede,,
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20312265,,House,,,,No,,129500,2.0,3.0,,To be done up,,House,,5580 Rochefort,,
https://www.immoweb.be/en/classified/house/for-sale/sint-andries/8200/20312700,,House,Semi equipped,,,,,229000,2.0,3.0,,Good,,House,Yes,8200 SINT-ANDRIES,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20311777,,House,Semi equipped,,,No,,328000,2.0,4.0,,To renovate,,House,,9000 Gent,40,
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20311773,,House,Semi equipped,,,No,,328000,2.0,4.0,,To renovate,,House,,9050 Gentbrugge,40,
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20312203,,House,Installed,,,No,,379000,,3.0,,To renovate,,House,,9230 Wetteren,,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20313562,,House,Installed,,,,,449000,,3.0,,Good,,House,,8000 Brugge,,
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20311465,,House,Hyper equipped,,,,,660000,,3.0,,Just renovated,,House,,9300 AALST,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/schaerbeek/1030/20313806,,Mixed-use building,,,,No,,770000,2.0,7.0,,Good,,Mixed-use building,,1030 Schaerbeek,,
https://www.immoweb.be/en/classified/villa/for-sale/kerkhove/8581/20311061,,Villa,,,,,,1111000,,6.0,,Good,,Villa,,8581 Kerkhove,,
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20306606,,House,,,,,,325000,,4.0,,To renovate,,House,,9991 Adegem,,
https://www.immoweb.be/en/classified/country-cottage/for-sale/zingem/9750/20302357,,Country house,Installed,,,,,378000,3.0,3.0,,Just renovated,,Country house,Yes,9750 Zingem,,
https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/20300665,,House,Installed,,,,24,599000,,3.0,,Good,,House,,2600 BERCHEM,,
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20293542,,House,,,,No,,469000,3.0,4.0,,Good,,House,Yes,9620 Zottegem,,
https://www.immoweb.be/en/classified/house/for-sale/wanfercee-baulet/6224/20306338,,House,Semi equipped,,,,,149900,3.0,3.0,,To renovate,,House,Yes,6224 WANFERCÉE-BAULET,139,
https://www.immoweb.be/en/classified/house/for-sale/lichtervelde/8810/20308971,,House,Installed,,,,,195000,,2.0,,To be done up,,House,Yes,8810 Lichtervelde,,
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20306032,,House,Installed,,,No,20,239000,2.0,4.0,,As new,,House,,4460 Grâce-Hollogne,112,
https://www.immoweb.be/en/classified/house/for-sale/ouffet/4590/20308206,,House,,,,,15,299000,,5.0,,Good,,House,,4590 OUFFET,750,
https://www.immoweb.be/en/classified/house/for-sale/beuzet/5030/20307975,,House,Semi equipped,,,,18,344999,3.0,3.0,,As new,,House,,5030 BEUZET,400,
https://www.immoweb.be/en/classified/house/for-sale/beuzet/5030/20307977,,House,Semi equipped,,,,18,349999,3.0,3.0,,As new,,House,,5030 BEUZET,500,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2020/20308856,,House,Installed,,,,,385000,2.0,4.0,,Good,,House,,2020 ANTWERPEN,30,
https://www.immoweb.be/en/classified/house/for-sale/libramont-chevigny/6800/20308327,,House,Hyper equipped,,,,,410000,4.0,5.0,,Good,,House,Yes,6800 Libramont-Chevigny,1286,
https://www.immoweb.be/en/classified/house/for-sale/berchem-sainte-agathe/1082/20305780,,House,Hyper equipped,,,No,62,669000,3.0,4.0,,As new,,House,,1082 Berchem-sainte-agathe,280,
https://www.immoweb.be/en/classified/house/for-sale/holsbeek/3221/20305884,,House,,,,,,690000,4.0,4.0,,Good,,House,Yes,3221 Holsbeek,,
https://www.immoweb.be/en/classified/house/for-sale/musson-mussyla-ville/6750/20283736,,House,Semi equipped,,,,,99000,2.0,3.0,,To renovate,,House,,6750 Musson Mussyla-Ville,,
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20315765,,House,,,,,,315000,,3.0,,Good,,House,,9550 Herzele,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20315559,,House,Installed,,,No,,725000,2.0,5.0,,As new,,House,,9000 Gent,70,
https://www.immoweb.be/en/classified/villa/for-sale/willebroek/2830/20315960,,Villa,Hyper equipped,,,,,749000,4.0,7.0,,As new,,Villa,Yes,2830 Willebroek,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20309861,,House,Installed,,,,,525000,2.0,4.0,,,,House,Yes,2800 MECHELEN,147,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/grace-hollogne/4460/20304362,,Mixed-use building,Installed,,,No,8,229000,2.0,3.0,,As new,,Mixed-use building,,4460 Grâce-Hollogne,95,
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20304140,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/20304844,,House,Installed,,,,,299000,2.0,3.0,,Good,,House,,1770 LIEDEKERKE,,
https://www.immoweb.be/en/classified/villa/for-sale/hoboken/2660/20305658,,Villa,Installed,,,,,749000,4.0,3.0,,As new,,Villa,,2660 HOBOKEN,480,
https://www.immoweb.be/en/classified/house/for-sale/anseroeul/7750/20314868,,House,Installed,,,,,249000,3.0,2.0,,,,House,Yes,7750 Anseroeul,,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20314674,,House,Installed,,,No,,250000,,3.0,,Good,,House,,8000 Brugge,,
https://www.immoweb.be/en/classified/house/for-sale/sint-jans-molenbeek/1080/20310937,,House,Semi equipped,,,,,349000,2.0,3.0,,To be done up,,House,Yes,1080 SINT-JANS-MOLENBEEK,,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20313760,,House,Installed,,,,10,595000,2.0,3.0,,To renovate,,House,,1180 Uccle,20,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20312750,,House,Hyper equipped,,,,,1120000,3.0,4.0,,Good,,House,,6700 ARLON,,
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/20295340,,House,Installed,,,,,449000,4.0,3.0,,Just renovated,,House,Yes,1390 Grez-Doiceau,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/chaudfontaine/4053/20295409,,Exceptional property,Installed,,,,,870000,4.0,5.0,,As new,,Exceptional property,Yes,4053 Chaudfontaine,1059,
https://www.immoweb.be/en/classified/villa/for-sale/neupre/4121/20295160,,Villa,Installed,,,No,,1250000,4.0,5.0,,As new,,Villa,Yes,4121 Neupré,2485,
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20306586,,House,,,,No,,280000,,3.0,,To renovate,,House,,9990 Maldegem,,
https://www.immoweb.be/en/classified/bungalow/for-sale/de-haan/8420/20305901,,Bungalow,,,,,,289000,,3.0,,Good,,Bungalow,Yes,8420 De Haan,,
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20305881,,House,Installed,,,No,,379000,,4.0,,Good,,House,Yes,8800 Roeselare,,
https://www.immoweb.be/en/classified/villa/for-sale/sijsele/8340/20308968,,Villa,,,,,,398000,,3.0,,Good,,Villa,Yes,8340 Sijsele,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20299838,,House,Installed,,,No,32,135000,2.0,3.0,,To renovate,,House,,4102 Seraing,,
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/20301230,,House,Not installed,,,,,239900,2.0,2.0,,To renovate,,House,,2140 BORGERHOUT,50,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oudenaarde/9700/20309997,,Project Tonkin,,,,,,From317000To388250,,,,,,Project Tonkin,,,,
https://www.immoweb.be/en/classified/house/for-sale/wichelen/9260/20310523,,House,Installed,,,No,12,380000,4.0,3.0,,To be done up,,House,,9260 Wichelen,,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8200/20310808,,House,,,,,,1295000,4.0,5.0,,Good,,House,Yes,8200 Brugge,,
https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20293544,,House,,,,No,,365000,4.0,4.0,,To renovate,,House,Yes,9820 Merelbeke,,
https://www.immoweb.be/en/classified/country-cottage/for-sale/wortegem-petegem/9790/20294006,,Country house,Installed,,,,154,1850000,4.0,5.0,,Just renovated,,Country house,,9790 Wortegem-Petegem,965,
https://www.immoweb.be/en/classified/house/for-sale/bambrugge/9420/20306550,,House,Installed,,,,20,339000,4.0,2.0,,To be done up,,House,,9420 Bambrugge,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20307687,,House,Hyper equipped,,,No,,340000,4.0,3.0,,Good,,House,Yes,9500 Geraardsbergen,789,
https://www.immoweb.be/en/classified/house/for-sale/nieuwkerke/8950/20308616,,House,Installed,,,No,,370000,,3.0,,Good,,House,Yes,8950 Nieuwkerke,,
https://www.immoweb.be/en/classified/house/for-sale/maarkedal/9680/20307645,,House,,,,,,395000,4.0,4.0,,Good,,House,,9680 Maarkedal,,
https://www.immoweb.be/en/classified/villa/for-sale/kortemark/8610/20307995,,Villa,Installed,,,No,,465000,,4.0,,Good,,Villa,Yes,8610 Kortemark,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20305736,,House,Hyper equipped,,,No,21,495000,2.0,7.0,,Good,,House,,9000 Gent,,
https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20305916,,House,,,,No,,669000,,3.0,,Good,,House,,9820 Merelbeke,,
https://www.immoweb.be/en/classified/villa/for-sale/houthulst/8650/20308006,,Villa,Installed,,,No,,750000,,5.0,,Good,,Villa,Yes,8650 Houthulst,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/waremme/4300/20308015,,Exceptional property,Installed,,,No,250,850000,4.0,5.0,,Good,,Exceptional property,,4300 Waremme,3000,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/remicourt/4350/20308014,,Exceptional property,Installed,,,No,250,850000,4.0,5.0,,Good,,Exceptional property,,4350 Remicourt,3000,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20307949,,House,Installed,,,,,1195000,3.0,4.0,,Just renovated,,House,,1150 WOLUWE-SAINT-PIERRE,250,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20316489,,House,Installed,,,No,22,220000,2.0,3.0,,Good,,House,,4000 Liège,70,
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20312849,,House,,,,No,27,374500,3.0,3.0,,,,House,,9550 Herzele,,
https://www.immoweb.be/en/classified/house/for-sale/laarne/9270/20316170,,House,Installed,,,,,420000,4.0,3.0,,Good,,House,,9270 Laarne,900,
https://www.immoweb.be/en/classified/villa/for-sale/aalbeke/8511/20316697,,Villa,,,,,,975000,,4.0,,As new,,Villa,,8511 Aalbeke,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/aalst/9300/20315685,,Exceptional property,Installed,,,,,1350000,2.0,5.0,,Good,,Exceptional property,,9300 AALST,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20297764,,House,Installed,,,No,28,199900,2.0,6.0,,To be done up,,House,,4100 Seraing,136,
https://www.immoweb.be/en/classified/house/for-sale/kalmthout/2920/20299969,,House,Installed,,,,,349000,,4.0,,To renovate,,House,,2920 Kalmthout,476,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/arlon-bonnert/6700/20297422,,Exceptional property,Hyper equipped,,,,,649000,3.0,6.0,,As new,,Exceptional property,Yes,6700 Arlon (Bonnert),439,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20309863,,House,Installed,,,,23,599000,4.0,3.0,,Just renovated,,House,,2800 MECHELEN,115,
https://www.immoweb.be/en/classified/house/for-sale/hombeek/2811/20309862,,House,Installed,,,,23,599000,4.0,3.0,,Just renovated,,House,,2811 HOMBEEK,115,
https://www.immoweb.be/en/classified/house/for-sale/morkhoven/2200/20305402,,House,,,,,,339000,3.0,2.0,,Good,,House,,2200 MORKHOVEN,,
https://www.immoweb.be/en/classified/villa/for-sale/wezembeek-oppem/1970/20303212,,Villa,Hyper equipped,,,No,100,595000,4.0,3.0,,As new,,Villa,,1970 Wezembeek-Oppem,50,
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20303815,,House,Hyper equipped,,,No,20,930000,2.0,4.0,,As new,,House,,1050 Ixelles,150,
https://www.immoweb.be/en/classified/house/for-sale/blegny/4670/20311835,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/bavegem/9520/20314487,,House,Installed,,,,,325000,,5.0,,Just renovated,,House,,9520 BAVEGEM,,
https://www.immoweb.be/en/classified/house/for-sale/stene/8400/20312423,,House,,,,,10,345000,2.0,3.0,,As new,,House,,8400 Stene,66,
https://www.immoweb.be/en/classified/house/for-sale/lierde/9570/20312766,,House,,,,,1square meter,349000,4.0,3.0,,As new,,House,,9570 Lierde,1square meter,
https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain/7330/20311553,,House,Hyper equipped,,,No,10,350000,3.0,3.0,,As new,,House,,7330 Saint-Ghislain,,
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20311467,,House,Installed,,,,430,369000,3.0,4.0,,Good,,House,,2830 WILLEBROEK,,
https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/20313496,,House,Installed,,,,10,419000,,3.0,,,,House,,1790 Affligem,,
https://www.immoweb.be/en/classified/house/for-sale/etalle/6740/20312215,,House,Semi equipped,,,,,460000,4.0,5.0,,Good,,House,,6740 ETALLE,,
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20296808,,House,Installed,,,,53,299000,3.0,2.0,,,,House,,8790 WAREGEM,47,
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/20295773,,House,Installed,,,No,17,335000,2.0,3.0,,Good,,House,,1400 Nivelles,,
https://www.immoweb.be/en/classified/house/for-sale/oostakker/9041/20296943,,House,Installed,,,,40,698000,,3.0,,Good,,House,,9041 Oostakker,500,
https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/20296941,,House,Installed,,,,40,698000,,3.0,,Good,,House,,9070 Destelbergen,500,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/habay-la-neuve/6720/20288312,,PRIMVERT - PROJETS MAISONS,,,,,,From295000To355000,,,,,,PRIMVERT - PROJETS MAISONS,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/dendermonde/9200/20290830,,,,,,,,From313400To321150,,,,,,,,9200 Dendermonde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/haaltert/9450/20290831,,,,,,,,From351675To381600,,,,,,,,9450 Haaltert,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lebbeke/9280/20290832,,,,,,,,From379980To382951,,,,,,,,9280 Lebbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lebbeke/9280/20290833,,,,,,,,From389562To410272,,,,,,,,9280 Lebbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herne/1540/20288759,,Les Maisons Dahlias,,,,,,From399000To435000,,,,,,Les Maisons Dahlias,,1540 Herne,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bruxelles/1000/20289529,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ukkel/1180/20289491,,Les promenades d'Uccle - Maisons M42 à M48,,,,,,From774500To808500,,,,,,Les promenades d'Uccle - Maisons M42 à M48,,1180 Ukkel,,
https://www.immoweb.be/en/classified/house/for-sale/oostduinkerke/8670/20306574,,House,Installed,,,Yes,,210000,,3.0,,Good,,House,Yes,8670 Oostduinkerke,,
